LAKE_HISTORY_ID,LOCATION_X,LOCATION_Y,US_L3CODE,US_L3NAME,NA_L3CODE,NA_L3NAME,NA_L2CODE,NA_L2NAME,NA_L1CODE,NA_L1NAME,STATE_NAME,EPA_REGION,L3_KEY,L2_KEY,L1_KEY
1104FOU0325,-73.824402,43.3577,58,Northeastern Highlands,5.3.1,Northern Appalachian and Atlantic Maritime Highlands,5.3,ATLANTIC HIGHLANDS,5,NORTHERN FORESTS,New York,2,58  Northeastern Highlands,5.3  ATLANTIC HIGHLANDS,5  NORTHERN FORESTS
1104FOU0626B,-74.237999,43.883999,58,Northeastern Highlands,5.3.1,Northern Appalachian and Atlantic Maritime Highlands,5.3,ATLANTIC HIGHLANDS,5,NORTHERN FORESTS,New York,2,58  Northeastern Highlands,5.3  ATLANTIC HIGHLANDS,5  NORTHERN FORESTS
1104GAR0520,-74.022301,43.518299,58,Northeastern Highlands,5.3.1,Northern Appalachian and Atlantic Maritime Highlands,5.3,ATLANTIC HIGHLANDS,5,NORTHERN FORESTS,New York,2,58  Northeastern Highlands,5.3  ATLANTIC HIGHLANDS,5  NORTHERN FORESTS
1104GOO0265,-74.542,43.248501,58,Northeastern Highlands,5.3.1,Northern Appalachian and Atlantic Maritime Highlands,5.3,ATLANTIC HIGHLANDS,5,NORTHERN FORESTS,New York,2,58  Northeastern Highlands,5.3  ATLANTIC HIGHLANDS,5  NORTHERN FORESTS
1104GRE0127,-73.960503,43.291302,58,Northeastern Highlands,5.3.1,Northern Appalachian and Atlantic Maritime Highlands,5.3,ATLANTIC HIGHLANDS,5,NORTHERN FORESTS,New York,2,58  Northeastern Highlands,5.3  ATLANTIC HIGHLANDS,5  NORTHERN FORESTS
1104HAR0189,-74.079598,43.407799,58,Northeastern Highlands,5.3.1,Northern Appalachian and Atlantic Maritime Highlands,5.3,ATLANTIC HIGHLANDS,5,NORTHERN FORESTS,New York,2,58  Northeastern Highlands,5.3  ATLANTIC HIGHLANDS,5  NORTHERN FORESTS
1104HAR0680,-74.141899,43.9744,58,Northeastern Highlands,5.3.1,Northern Appalachian and Atlantic Maritime Highlands,5.3,ATLANTIC HIGHLANDS,5,NORTHERN FORESTS,New York,2,58  Northeastern Highlands,5.3  ATLANTIC HIGHLANDS,5  NORTHERN FORESTS
1104HEN0715,-74.066704,44.092098,58,Northeastern Highlands,5.3.1,Northern Appalachian and Atlantic Maritime Highlands,5.3,ATLANTIC HIGHLANDS,5,NORTHERN FORESTS,New York,2,58  Northeastern Highlands,5.3  ATLANTIC HIGHLANDS,5  NORTHERN FORESTS
1104HOR0403,-73.8097,43.831001,58,Northeastern Highlands,5.3.1,Northern Appalachian and Atlantic Maritime Highlands,5.3,ATLANTIC HIGHLANDS,5,NORTHERN FORESTS,New York,2,58  Northeastern Highlands,5.3  ATLANTIC HIGHLANDS,5  NORTHERN FORESTS
1104IND0597,-74.329903,43.685699,58,Northeastern Highlands,5.3.1,Northern Appalachian and Atlantic Maritime Highlands,5.3,ATLANTIC HIGHLANDS,5,NORTHERN FORESTS,New York,2,58  Northeastern Highlands,5.3  ATLANTIC HIGHLANDS,5  NORTHERN FORESTS
1104JOH0434,-73.691498,43.933399,58,Northeastern Highlands,5.3.1,Northern Appalachian and Atlantic Maritime Highlands,5.3,ATLANTIC HIGHLANDS,5,NORTHERN FORESTS,New York,2,58  Northeastern Highlands,5.3  ATLANTIC HIGHLANDS,5  NORTHERN FORESTS
1104KIN0588A,-74.232902,43.676102,58,Northeastern Highlands,5.3.1,Northern Appalachian and Atlantic Maritime Highlands,5.3,ATLANTIC HIGHLANDS,5,NORTHERN FORESTS,New York,2,58  Northeastern Highlands,5.3  ATLANTIC HIGHLANDS,5  NORTHERN FORESTS
1104LEW0597A,-74.398697,43.639099,58,Northeastern Highlands,5.3.1,Northern Appalachian and Atlantic Maritime Highlands,5.3,ATLANTIC HIGHLANDS,5,NORTHERN FORESTS,New York,2,58  Northeastern Highlands,5.3  ATLANTIC HIGHLANDS,5  NORTHERN FORESTS
1104LIV0212,-74.039902,43.373402,58,Northeastern Highlands,5.3.1,Northern Appalachian and Atlantic Maritime Highlands,5.3,ATLANTIC HIGHLANDS,5,NORTHERN FORESTS,New York,2,58  Northeastern Highlands,5.3  ATLANTIC HIGHLANDS,5  NORTHERN FORESTS
1104LOO0367,-73.860298,43.680199,58,Northeastern Highlands,5.3.1,Northern Appalachian and Atlantic Maritime Highlands,5.3,ATLANTIC HIGHLANDS,5,NORTHERN FORESTS,New York,2,58  Northeastern Highlands,5.3  ATLANTIC HIGHLANDS,5  NORTHERN FORESTS
1104LUZ0318,-73.832604,43.3228,58,Northeastern Highlands,5.3.1,Northern Appalachian and Atlantic Maritime Highlands,5.3,ATLANTIC HIGHLANDS,5,NORTHERN FORESTS,New York,2,58  Northeastern Highlands,5.3  ATLANTIC HIGHLANDS,5  NORTHERN FORESTS
1104MIN0381B,-73.973999,43.793301,58,Northeastern Highlands,5.3.1,Northern Appalachian and Atlantic Maritime Highlands,5.3,ATLANTIC HIGHLANDS,5,NORTHERN FORESTS,New York,2,58  Northeastern Highlands,5.3  ATLANTIC HIGHLANDS,5  NORTHERN FORESTS
1104MOU0369,-73.8423,43.714001,58,Northeastern Highlands,5.3.1,Northern Appalachian and Atlantic Maritime Highlands,5.3,ATLANTIC HIGHLANDS,5,NORTHERN FORESTS,New York,2,58  Northeastern Highlands,5.3  ATLANTIC HIGHLANDS,5  NORTHERN FORESTS
1104MUL0394,-73.887901,43.832199,58,Northeastern Highlands,5.3.1,Northern Appalachian and Atlantic Maritime Highlands,5.3,ATLANTIC HIGHLANDS,5,NORTHERN FORESTS,New York,2,58  Northeastern Highlands,5.3  ATLANTIC HIGHLANDS,5  NORTHERN FORESTS
1104NAN0143,-74.0075,43.1194,58,Northeastern Highlands,5.3.1,Northern Appalachian and Atlantic Maritime Highlands,5.3,ATLANTIC HIGHLANDS,5,NORTHERN FORESTS,New York,2,58  Northeastern Highlands,5.3  ATLANTIC HIGHLANDS,5  NORTHERN FORESTS
1104OXB0252,-74.481399,43.442402,58,Northeastern Highlands,5.3.1,Northern Appalachian and Atlantic Maritime Highlands,5.3,ATLANTIC HIGHLANDS,5,NORTHERN FORESTS,New York,2,58  Northeastern Highlands,5.3  ATLANTIC HIGHLANDS,5  NORTHERN FORESTS
1104PAR0432,-73.711098,43.882999,58,Northeastern Highlands,5.3.1,Northern Appalachian and Atlantic Maritime Highlands,5.3,ATLANTIC HIGHLANDS,5,NORTHERN FORESTS,New York,2,58  Northeastern Highlands,5.3  ATLANTIC HIGHLANDS,5  NORTHERN FORESTS
1104PIN0655,-74.249298,43.848099,58,Northeastern Highlands,5.3.1,Northern Appalachian and Atlantic Maritime Highlands,5.3,ATLANTIC HIGHLANDS,5,NORTHERN FORESTS,New York,2,58  Northeastern Highlands,5.3  ATLANTIC HIGHLANDS,5  NORTHERN FORESTS
1104PIS0234,-74.546204,43.4118,58,Northeastern Highlands,5.3.1,Northern Appalachian and Atlantic Maritime Highlands,5.3,ATLANTIC HIGHLANDS,5,NORTHERN FORESTS,New York,2,58  Northeastern Highlands,5.3  ATLANTIC HIGHLANDS,5  NORTHERN FORESTS
1104PLE0313,-74.3638,43.487202,58,Northeastern Highlands,5.3.1,Northern Appalachian and Atlantic Maritime Highlands,5.3,ATLANTIC HIGHLANDS,5,NORTHERN FORESTS,New York,2,58  Northeastern Highlands,5.3  ATLANTIC HIGHLANDS,5  NORTHERN FORESTS
1104PYR0437,-73.653503,43.8666,58,Northeastern Highlands,5.3.1,Northern Appalachian and Atlantic Maritime Highlands,5.3,ATLANTIC HIGHLANDS,5,NORTHERN FORESTS,New York,2,58  Northeastern Highlands,5.3  ATLANTIC HIGHLANDS,5  NORTHERN FORESTS
1104RIC0152D,-74.338303,43.094002,83,Eastern Great Lakes Lowlands,8.1.1,Eastern Great Lakes Lowlands,8.1,MIXED WOOD PLAINS,8,EASTERN TEMPERATE FORESTS,New York,2,83  Eastern Great Lakes Lowlands,8.1  MIXED WOOD PLAINS,8  EASTERN TEMPERATE FORESTS
1104ROC0424,-73.596703,43.849499,58,Northeastern Highlands,5.3.1,Northern Appalachian and Atlantic Maritime Highlands,5.3,ATLANTIC HIGHLANDS,5,NORTHERN FORESTS,New York,2,58  Northeastern Highlands,5.3  ATLANTIC HIGHLANDS,5  NORTHERN FORESTS
1104ROC0637,-74.333,43.8288,58,Northeastern Highlands,5.3.1,Northern Appalachian and Atlantic Maritime Highlands,5.3,ATLANTIC HIGHLANDS,5,NORTHERN FORESTS,New York,2,58  Northeastern Highlands,5.3  ATLANTIC HIGHLANDS,5  NORTHERN FORESTS
1104ROC0645,-74.4385,43.845299,58,Northeastern Highlands,5.3.1,Northern Appalachian and Atlantic Maritime Highlands,5.3,ATLANTIC HIGHLANDS,5,NORTHERN FORESTS,New York,2,58  Northeastern Highlands,5.3  ATLANTIC HIGHLANDS,5  NORTHERN FORESTS
1104SAC0314,-74.4217,43.480598,58,Northeastern Highlands,5.3.1,Northern Appalachian and Atlantic Maritime Highlands,5.3,ATLANTIC HIGHLANDS,5,NORTHERN FORESTS,New York,2,58  Northeastern Highlands,5.3  ATLANTIC HIGHLANDS,5  NORTHERN FORESTS
1104SAN0225,-74.574097,43.354999,58,Northeastern Highlands,5.3.1,Northern Appalachian and Atlantic Maritime Highlands,5.3,ATLANTIC HIGHLANDS,5,NORTHERN FORESTS,New York,2,58  Northeastern Highlands,5.3  ATLANTIC HIGHLANDS,5  NORTHERN FORESTS
1104SAN0710,-74.060097,44.062302,58,Northeastern Highlands,5.3.1,Northern Appalachian and Atlantic Maritime Highlands,5.3,ATLANTIC HIGHLANDS,5,NORTHERN FORESTS,New York,2,58  Northeastern Highlands,5.3  ATLANTIC HIGHLANDS,5  NORTHERN FORESTS
1104STE0126A,-73.903801,43.3064,58,Northeastern Highlands,5.3.1,Northern Appalachian and Atlantic Maritime Highlands,5.3,ATLANTIC HIGHLANDS,5,NORTHERN FORESTS,New York,2,58  Northeastern Highlands,5.3  ATLANTIC HIGHLANDS,5  NORTHERN FORESTS
1104STE0135,-74.054901,43.157299,58,Northeastern Highlands,5.3.1,Northern Appalachian and Atlantic Maritime Highlands,5.3,ATLANTIC HIGHLANDS,5,NORTHERN FORESTS,New York,2,58  Northeastern Highlands,5.3  ATLANTIC HIGHLANDS,5  NORTHERN FORESTS
1104THI0540,-74.127098,43.703899,58,Northeastern Highlands,5.3.1,Northern Appalachian and Atlantic Maritime Highlands,5.3,ATLANTIC HIGHLANDS,5,NORTHERN FORESTS,New York,2,58  Northeastern Highlands,5.3  ATLANTIC HIGHLANDS,5  NORTHERN FORESTS
1104THI0626A,-74.251602,43.876099,58,Northeastern Highlands,5.3.1,Northern Appalachian and Atlantic Maritime Highlands,5.3,ATLANTIC HIGHLANDS,5,NORTHERN FORESTS,New York,2,58  Northeastern Highlands,5.3  ATLANTIC HIGHLANDS,5  NORTHERN FORESTS
1104TRI0358,-73.795402,43.5966,58,Northeastern Highlands,5.3.1,Northern Appalachian and Atlantic Maritime Highlands,5.3,ATLANTIC HIGHLANDS,5,NORTHERN FORESTS,New York,2,58  Northeastern Highlands,5.3  ATLANTIC HIGHLANDS,5  NORTHERN FORESTS
1104WAK0666,-74.467697,43.739601,58,Northeastern Highlands,5.3.1,Northern Appalachian and Atlantic Maritime Highlands,5.3,ATLANTIC HIGHLANDS,5,NORTHERN FORESTS,New York,2,58  Northeastern Highlands,5.3  ATLANTIC HIGHLANDS,5  NORTHERN FORESTS
1104WAR0375,-73.832802,43.714802,58,Northeastern Highlands,5.3.1,Northern Appalachian and Atlantic Maritime Highlands,5.3,ATLANTIC HIGHLANDS,5,NORTHERN FORESTS,New York,2,58  Northeastern Highlands,5.3  ATLANTIC HIGHLANDS,5  NORTHERN FORESTS
1104WHI0603,-74.373901,43.567699,58,Northeastern Highlands,5.3.1,Northern Appalachian and Atlantic Maritime Highlands,5.3,ATLANTIC HIGHLANDS,5,NORTHERN FORESTS,New York,2,58  Northeastern Highlands,5.3  ATLANTIC HIGHLANDS,5  NORTHERN FORESTS
1201BOW0589C,-74.624901,42.7822,83,Eastern Great Lakes Lowlands,8.1.1,Eastern Great Lakes Lowlands,8.1,MIXED WOOD PLAINS,8,EASTERN TEMPERATE FORESTS,New York,2,83  Eastern Great Lakes Lowlands,8.1  MIXED WOOD PLAINS,8  EASTERN TEMPERATE FORESTS
1201BRO0720,-74.542396,43.208301,58,Northeastern Highlands,5.3.1,Northern Appalachian and Atlantic Maritime Highlands,5.3,ATLANTIC HIGHLANDS,5,NORTHERN FORESTS,New York,2,58  Northeastern Highlands,5.3  ATLANTIC HIGHLANDS,5  NORTHERN FORESTS
1201COL0519,-73.953796,42.825802,59,Northeastern Coastal Zone,8.1.7,Northeastern Coastal Zone,8.1,MIXED WOOD PLAINS,8,EASTERN TEMPERATE FORESTS,New York,1,59  Northeastern Coastal Zone,8.1  MIXED WOOD PLAINS,8  EASTERN TEMPERATE FORESTS
1201COR0664,-74.4646,43.041401,58,Northeastern Highlands,5.3.1,Northern Appalachian and Atlantic Maritime Highlands,5.3,ATLANTIC HIGHLANDS,5,NORTHERN FORESTS,New York,2,58  Northeastern Highlands,5.3  ATLANTIC HIGHLANDS,5  NORTHERN FORESTS
1201ECA0703A,-74.746399,43.0331,83,Eastern Great Lakes Lowlands,8.1.1,Eastern Great Lakes Lowlands,8.1,MIXED WOOD PLAINS,8,EASTERN TEMPERATE FORESTS,New York,2,83  Eastern Great Lakes Lowlands,8.1  MIXED WOOD PLAINS,8  EASTERN TEMPERATE FORESTS
1201FEA0571,-74.116302,42.813999,83,Eastern Great Lakes Lowlands,8.1.1,Eastern Great Lakes Lowlands,8.1,MIXED WOOD PLAINS,8,EASTERN TEMPERATE FORESTS,New York,2,83  Eastern Great Lakes Lowlands,8.1  MIXED WOOD PLAINS,8  EASTERN TEMPERATE FORESTS
1201IRV0732,-74.470703,43.166,58,Northeastern Highlands,5.3.1,Northern Appalachian and Atlantic Maritime Highlands,5.3,ATLANTIC HIGHLANDS,5,NORTHERN FORESTS,New York,2,58  Northeastern Highlands,5.3  ATLANTIC HIGHLANDS,5  NORTHERN FORESTS
1201KLO0708,-74.787102,43.232899,58,Northeastern Highlands,5.3.1,Northern Appalachian and Atlantic Maritime Highlands,5.3,ATLANTIC HIGHLANDS,5,NORTHERN FORESTS,New York,2,58  Northeastern Highlands,5.3  ATLANTIC HIGHLANDS,5  NORTHERN FORESTS
1201MIRXXX1,-74.992654,43.039458,83,Eastern Great Lakes Lowlands,8.1.1,Eastern Great Lakes Lowlands,8.1,MIXED WOOD PLAINS,8,EASTERN TEMPERATE FORESTS,New York,2,83  Eastern Great Lakes Lowlands,8.1  MIXED WOOD PLAINS,8  EASTERN TEMPERATE FORESTS
1201PIN0724,-74.512703,43.1973,58,Northeastern Highlands,5.3.1,Northern Appalachian and Atlantic Maritime Highlands,5.3,ATLANTIC HIGHLANDS,5,NORTHERN FORESTS,New York,2,58  Northeastern Highlands,5.3  ATLANTIC HIGHLANDS,5  NORTHERN FORESTS
1201ROC0685A,-74.503197,43.0653,58,Northeastern Highlands,5.3.1,Northern Appalachian and Atlantic Maritime Highlands,5.3,ATLANTIC HIGHLANDS,5,NORTHERN FORESTS,New York,2,58  Northeastern Highlands,5.3  ATLANTIC HIGHLANDS,5  NORTHERN FORESTS
1201SHAXXXX,-74.62492,42.78218,83,Eastern Great Lakes Lowlands,8.1.1,Eastern Great Lakes Lowlands,8.1,MIXED WOOD PLAINS,8,EASTERN TEMPERATE FORESTS,New York,2,83  Eastern Great Lakes Lowlands,8.1  MIXED WOOD PLAINS,8  EASTERN TEMPERATE FORESTS
1201SPE0760,-74.578903,43.238201,58,Northeastern Highlands,5.3.1,Northern Appalachian and Atlantic Maritime Highlands,5.3,ATLANTIC HIGHLANDS,5,NORTHERN FORESTS,New York,2,58  Northeastern Highlands,5.3  ATLANTIC HIGHLANDS,5  NORTHERN FORESTS
1201SPR0706A,-74.839699,43.172501,58,Northeastern Highlands,5.3.1,Northern Appalachian and Atlantic Maritime Highlands,5.3,ATLANTIC HIGHLANDS,5,NORTHERN FORESTS,New York,2,58  Northeastern Highlands,5.3  ATLANTIC HIGHLANDS,5  NORTHERN FORESTS
1201STO0503A,-73.8181,42.8111,59,Northeastern Coastal Zone,8.1.7,Northeastern Coastal Zone,8.1,MIXED WOOD PLAINS,8,EASTERN TEMPERATE FORESTS,New York,1,59  Northeastern Coastal Zone,8.1  MIXED WOOD PLAINS,8  EASTERN TEMPERATE FORESTS
1201SUG0472,-73.6978,42.788502,59,Northeastern Coastal Zone,8.1.7,Northeastern Coastal Zone,8.1,MIXED WOOD PLAINS,8,EASTERN TEMPERATE FORESTS,New York,1,59  Northeastern Coastal Zone,8.1  MIXED WOOD PLAINS,8  EASTERN TEMPERATE FORESTS
1201UWB0503,-73.808701,42.845901,59,Northeastern Coastal Zone,8.1.7,Northeastern Coastal Zone,8.1,MIXED WOOD PLAINS,8,EASTERN TEMPERATE FORESTS,New York,1,59  Northeastern Coastal Zone,8.1  MIXED WOOD PLAINS,8  EASTERN TEMPERATE FORESTS
1201UWB0706,-74.857696,43.145599,83,Eastern Great Lakes Lowlands,8.1.1,Eastern Great Lakes Lowlands,8.1,MIXED WOOD PLAINS,8,EASTERN TEMPERATE FORESTS,New York,2,83  Eastern Great Lakes Lowlands,8.1  MIXED WOOD PLAINS,8  EASTERN TEMPERATE FORESTS
1201UWB0940A,-75.028603,42.986099,83,Eastern Great Lakes Lowlands,8.1.1,Eastern Great Lakes Lowlands,8.1,MIXED WOOD PLAINS,8,EASTERN TEMPERATE FORESTS,New York,2,83  Eastern Great Lakes Lowlands,8.1  MIXED WOOD PLAINS,8  EASTERN TEMPERATE FORESTS
1201UWB5549,-73.697502,42.755901,59,Northeastern Coastal Zone,8.1.7,Northeastern Coastal Zone,8.1,MIXED WOOD PLAINS,8,EASTERN TEMPERATE FORESTS,New York,1,59  Northeastern Coastal Zone,8.1  MIXED WOOD PLAINS,8  EASTERN TEMPERATE FORESTS
1201UWBXXX3,-75.256098,42.985114,83,Eastern Great Lakes Lowlands,8.1.1,Eastern Great Lakes Lowlands,8.1,MIXED WOOD PLAINS,8,EASTERN TEMPERATE FORESTS,New York,2,83  Eastern Great Lakes Lowlands,8.1  MIXED WOOD PLAINS,8  EASTERN TEMPERATE FORESTS
1201VAN0689,-74.360802,43.119499,58,Northeastern Highlands,5.3.1,Northern Appalachian and Atlantic Maritime Highlands,5.3,ATLANTIC HIGHLANDS,5,NORTHERN FORESTS,New York,2,58  Northeastern Highlands,5.3  ATLANTIC HIGHLANDS,5  NORTHERN FORESTS
1202BLE0630A,-74.454201,42.4431,60,Northern Allegheny Plateau,8.1.3,Northern Allegheny Plateau,8.1,MIXED WOOD PLAINS,8,EASTERN TEMPERATE FORESTS,New York,2,60  Northern Allegheny Plateau,8.1  MIXED WOOD PLAINS,8  EASTERN TEMPERATE FORESTS
1202COB0583,-74.443603,42.664299,60,Northern Allegheny Plateau,8.1.3,Northern Allegheny Plateau,8.1,MIXED WOOD PLAINS,8,EASTERN TEMPERATE FORESTS,New York,2,60  Northern Allegheny Plateau,8.1  MIXED WOOD PLAINS,8  EASTERN TEMPERATE FORESTS
1202COL0649,-74.119797,42.2355,58,Northeastern Highlands,5.3.1,Northern Appalachian and Atlantic Maritime Highlands,5.3,ATLANTIC HIGHLANDS,5,NORTHERN FORESTS,New York,2,58  Northeastern Highlands,5.3  ATLANTIC HIGHLANDS,5  NORTHERN FORESTS
1202ECH0605,-74.193901,42.708198,83,Eastern Great Lakes Lowlands,8.1.1,Eastern Great Lakes Lowlands,8.1,MIXED WOOD PLAINS,8,EASTERN TEMPERATE FORESTS,New York,2,83  Eastern Great Lakes Lowlands,8.1  MIXED WOOD PLAINS,8  EASTERN TEMPERATE FORESTS
1202ENG0589,-74.652298,42.757,83,Eastern Great Lakes Lowlands,8.1.1,Eastern Great Lakes Lowlands,8.1,MIXED WOOD PLAINS,8,EASTERN TEMPERATE FORESTS,New York,2,83  Eastern Great Lakes Lowlands,8.1  MIXED WOOD PLAINS,8  EASTERN TEMPERATE FORESTS
1202HEL0647A,-74.214104,42.3433,60,Northern Allegheny Plateau,8.1.3,Northern Allegheny Plateau,8.1,MIXED WOOD PLAINS,8,EASTERN TEMPERATE FORESTS,New York,2,60  Northern Allegheny Plateau,8.1  MIXED WOOD PLAINS,8  EASTERN TEMPERATE FORESTS
1202MAL0615A,-74.520599,42.586899,60,Northern Allegheny Plateau,8.1.3,Northern Allegheny Plateau,8.1,MIXED WOOD PLAINS,8,EASTERN TEMPERATE FORESTS,New York,2,60  Northern Allegheny Plateau,8.1  MIXED WOOD PLAINS,8  EASTERN TEMPERATE FORESTS
1202OND0608,-74.0849,42.544201,60,Northern Allegheny Plateau,8.1.3,Northern Allegheny Plateau,8.1,MIXED WOOD PLAINS,8,EASTERN TEMPERATE FORESTS,New York,2,60  Northern Allegheny Plateau,8.1  MIXED WOOD PLAINS,8  EASTERN TEMPERATE FORESTS
1202RIP0656A,-74.127602,42.191601,58,Northeastern Highlands,5.3.1,Northern Appalachian and Atlantic Maritime Highlands,5.3,ATLANTIC HIGHLANDS,5,NORTHERN FORESTS,New York,2,58  Northeastern Highlands,5.3  ATLANTIC HIGHLANDS,5  NORTHERN FORESTS
1202SIL0647B,-74.167297,42.325802,60,Northern Allegheny Plateau,8.1.3,Northern Allegheny Plateau,8.1,MIXED WOOD PLAINS,8,EASTERN TEMPERATE FORESTS,New York,2,60  Northern Allegheny Plateau,8.1  MIXED WOOD PLAINS,8  EASTERN TEMPERATE FORESTS
1202SUM0629,-74.581497,42.583198,60,Northern Allegheny Plateau,8.1.3,Northern Allegheny Plateau,8.1,MIXED WOOD PLAINS,8,EASTERN TEMPERATE FORESTS,New York,2,60  Northern Allegheny Plateau,8.1  MIXED WOOD PLAINS,8  EASTERN TEMPERATE FORESTS
1202TAN0655D,-74.159698,42.2113,58,Northeastern Highlands,5.3.1,Northern Appalachian and Atlantic Maritime Highlands,5.3,ATLANTIC HIGHLANDS,5,NORTHERN FORESTS,New York,2,58  Northeastern Highlands,5.3  ATLANTIC HIGHLANDS,5  NORTHERN FORESTS
1202UBL0630B,-74.427696,42.4436,60,Northern Allegheny Plateau,8.1.3,Northern Allegheny Plateau,8.1,MIXED WOOD PLAINS,8,EASTERN TEMPERATE FORESTS,New York,2,60  Northern Allegheny Plateau,8.1  MIXED WOOD PLAINS,8  EASTERN TEMPERATE FORESTS
1202UWB0579,-74.3601,42.711601,83,Eastern Great Lakes Lowlands,8.1.1,Eastern Great Lakes Lowlands,8.1,MIXED WOOD PLAINS,8,EASTERN TEMPERATE FORESTS,New York,2,83  Eastern Great Lakes Lowlands,8.1  MIXED WOOD PLAINS,8  EASTERN TEMPERATE FORESTS
1202UWB0579A,-74.365799,42.715599,83,Eastern Great Lakes Lowlands,8.1.1,Eastern Great Lakes Lowlands,8.1,MIXED WOOD PLAINS,8,EASTERN TEMPERATE FORESTS,New York,2,83  Eastern Great Lakes Lowlands,8.1  MIXED WOOD PLAINS,8  EASTERN TEMPERATE FORESTS
1202UWB0589A,-74.647797,42.760101,83,Eastern Great Lakes Lowlands,8.1.1,Eastern Great Lakes Lowlands,8.1,MIXED WOOD PLAINS,8,EASTERN TEMPERATE FORESTS,New York,2,83  Eastern Great Lakes Lowlands,8.1  MIXED WOOD PLAINS,8  EASTERN TEMPERATE FORESTS
1202UWB5180,-74.046501,42.623001,83,Eastern Great Lakes Lowlands,8.1.1,Eastern Great Lakes Lowlands,8.1,MIXED WOOD PLAINS,8,EASTERN TEMPERATE FORESTS,New York,2,83  Eastern Great Lakes Lowlands,8.1  MIXED WOOD PLAINS,8  EASTERN TEMPERATE FORESTS
1202WAR0609,-74.079102,42.625099,83,Eastern Great Lakes Lowlands,8.1.1,Eastern Great Lakes Lowlands,8.1,MIXED WOOD PLAINS,8,EASTERN TEMPERATE FORESTS,New York,2,83  Eastern Great Lakes Lowlands,8.1  MIXED WOOD PLAINS,8  EASTERN TEMPERATE FORESTS
1202WOO0605D,-74.1828,42.567299,60,Northern Allegheny Plateau,8.1.3,Northern Allegheny Plateau,8.1,MIXED WOOD PLAINS,8,EASTERN TEMPERATE FORESTS,New York,2,60  Northern Allegheny Plateau,8.1  MIXED WOOD PLAINS,8  EASTERN TEMPERATE FORESTS
1203DEE0911,-74.761902,43.554699,58,Northeastern Highlands,5.3.1,Northern Appalachian and Atlantic Maritime Highlands,5.3,ATLANTIC HIGHLANDS,5,NORTHERN FORESTS,New York,2,58  Northeastern Highlands,5.3  ATLANTIC HIGHLANDS,5  NORTHERN FORESTS
1203GLA0859,-74.634003,43.414501,58,Northeastern Highlands,5.3.1,Northern Appalachian and Atlantic Maritime Highlands,5.3,ATLANTIC HIGHLANDS,5,NORTHERN FORESTS,New York,2,58  Northeastern Highlands,5.3  ATLANTIC HIGHLANDS,5  NORTHERN FORESTS
1203HIN0799,-75.073601,43.3326,58,Northeastern Highlands,5.3.1,Northern Appalachian and Atlantic Maritime Highlands,5.3,ATLANTIC HIGHLANDS,5,NORTHERN FORESTS,New York,2,58  Northeastern Highlands,5.3  ATLANTIC HIGHLANDS,5  NORTHERN FORESTS
1203MET0821,-74.719803,43.2995,58,Northeastern Highlands,5.3.1,Northern Appalachian and Atlantic Maritime Highlands,5.3,ATLANTIC HIGHLANDS,5,NORTHERN FORESTS,New York,2,58  Northeastern Highlands,5.3  ATLANTIC HIGHLANDS,5  NORTHERN FORESTS
1203THE0850A,-74.704102,43.400799,58,Northeastern Highlands,5.3.1,Northern Appalachian and Atlantic Maritime Highlands,5.3,ATLANTIC HIGHLANDS,5,NORTHERN FORESTS,New York,2,58  Northeastern Highlands,5.3  ATLANTIC HIGHLANDS,5  NORTHERN FORESTS
1203UWB0798E,-75.1492,43.266602,83,Eastern Great Lakes Lowlands,8.1.1,Eastern Great Lakes Lowlands,8.1,MIXED WOOD PLAINS,8,EASTERN TEMPERATE FORESTS,New York,2,83  Eastern Great Lakes Lowlands,8.1  MIXED WOOD PLAINS,8  EASTERN TEMPERATE FORESTS
1301BAR0181,-73.812698,41.359501,59,Northeastern Coastal Zone,8.1.7,Northeastern Coastal Zone,8.1,MIXED WOOD PLAINS,8,EASTERN TEMPERATE FORESTS,New York,1,59  Northeastern Coastal Zone,8.1  MIXED WOOD PLAINS,8  EASTERN TEMPERATE FORESTS
1301BOG0200,-74.013,41.387402,58,Northeastern Highlands,5.3.1,Northern Appalachian and Atlantic Maritime Highlands,5.3,ATLANTIC HIGHLANDS,5,NORTHERN FORESTS,New York,2,58  Northeastern Highlands,5.3  ATLANTIC HIGHLANDS,5  NORTHERN FORESTS
1301BUR0386B,-73.56922,42.60474,58,Northeastern Highlands,5.3.1,Northern Appalachian and Atlantic Maritime Highlands,5.3,ATLANTIC HIGHLANDS,5,NORTHERN FORESTS,New York,2,58  Northeastern Highlands,5.3  ATLANTIC HIGHLANDS,5  NORTHERN FORESTS
1301BUR0386C,-73.561401,42.5947,58,Northeastern Highlands,5.3.1,Northern Appalachian and Atlantic Maritime Highlands,5.3,ATLANTIC HIGHLANDS,5,NORTHERN FORESTS,New York,2,58  Northeastern Highlands,5.3  ATLANTIC HIGHLANDS,5  NORTHERN FORESTS
1301CAN0168A,-73.835297,41.456501,58,Northeastern Highlands,5.3.1,Northern Appalachian and Atlantic Maritime Highlands,5.3,ATLANTIC HIGHLANDS,5,NORTHERN FORESTS,New York,2,58  Northeastern Highlands,5.3  ATLANTIC HIGHLANDS,5  NORTHERN FORESTS
